"proc__SID","proc__freq","proc__hourBlock","proc__day","proc__beepvar","personality__A_rude","personality__E_quiet","personality__C_lazy","personality__N_relaxed","personality__N_depressed","personality__E_outgoing","personality__A_kind","personality__C_reliable","personality__N_worried","personality__authentic","personality__self_esteem","personality__happy","personality__lonely","personality__posEmo","personality__negEmo","situation__stayHome","situation__studied","situation__music","situation__passFacebook","situation__actFacebook","situation__sick","situation__actService","situation__phone","situation__video","situation__class"
10540,21,1,3,9,1,3,1,5,1,4,3,5,1,5,5,4,1,4,1,1,1,0,1,0,0,0,0,0,0
10535,41,1,3,9,NA,4,4,5,2,1,NA,3,2,1,4,4,4,4,2,1,0,0,0,0,0,0,0,0,0
10528,44,1,4,13,1,3,2,3,1,3,3,4,2,3,3,3,1,3,2,0,1,0,0,0,0,0,0,0,0
10498,27,1,3,9,NA,5,2,2,1,1,NA,4,3,3,4,3,2,2,3,0,1,0,1,0,0,0,0,0,0
10494,56,1,10,37,NA,5,1,3,3,1,NA,3,4,3,2,2,4,1,3,0,1,0,0,0,0,0,0,0,0
10492,32,1,13,49,4,3,4,5,1,4,4,4,1,5,4,4,2,4,1,1,0,0,1,0,0,0,0,0,0
10515,46,1,2,5,1,5,4,4,1,2,1,5,2,3,4,3,3,3,1,1,1,0,1,1,1,0,0,1,0
10506,20,1,9,33,2,2,1,3,1,4,4,5,2,5,5,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10466,55,1,10,37,3,3,3,1,5,3,3,1,5,3,1,2,1,2,5,0,0,0,0,0,0,0,0,0,0
10513,41,1,5,17,1,1,1,4,1,5,3,4,1,5,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10483,25,1,9,33,3,3,2,2,2,3,3,3,4,4,3,2,2,3,3,1,1,1,0,0,0,0,0,0,0
10497,35,1,6,21,2,1,2,1,1,4,4,4,3,4,4,4,1,4,2,0,1,1,0,0,0,0,0,0,0
10523,26,1,3,9,1,2,1,5,1,5,4,5,1,5,5,5,1,5,1,0,0,0,0,0,0,1,0,0,0
10503,27,1,8,29,1,3,3,4,1,3,3,4,1,3,3,3,1,3,2,0,1,0,0,0,0,0,0,0,0
10472,59,1,11,41,1,4,1,5,1,1,1,5,1,5,5,4,1,4,1,1,0,1,0,0,0,0,1,0,0
10528,44,1,3,9,1,1,1,3,1,4,4,5,1,4,4,4,1,4,1,0,0,0,0,0,0,1,0,0,0
10485,37,1,4,13,1,2,4,4,1,3,3,4,1,4,5,5,1,4,1,1,0,0,1,1,0,0,0,0,0
10494,56,1,9,33,NA,5,1,3,2,1,NA,5,3,5,3,2,3,3,3,0,1,1,0,0,0,0,0,0,0
10508,8,1,2,5,2,1,1,3,2,5,3,4,3,5,3,5,1,5,2,0,1,1,0,1,0,0,1,0,0
10530,55,1,2,5,1,3,3,4,1,3,3,4,1,5,4,4,1,3,2,1,0,0,0,0,0,0,0,0,0
10540,21,1,2,5,1,2,1,4,1,4,4,5,1,4,4,4,1,4,1,0,1,0,1,0,0,0,1,0,0
10516,31,1,5,17,2,4,3,5,1,2,3,4,1,3,4,3,3,3,1,0,1,0,0,0,0,0,0,0,0
10517,57,1,4,13,2,4,3,4,2,3,4,5,2,5,3,3,3,3,3,1,0,1,0,1,0,0,0,0,0
10474,13,1,10,37,2,2,3,2,2,3,3,3,3,4,2,3,2,3,3,0,1,0,0,0,0,0,0,0,0
10460,23,1,7,25,NA,4,4,5,1,1,NA,3,1,1,2,4,1,4,1,1,0,0,1,0,0,0,0,1,0
10503,27,1,7,25,NA,5,5,5,1,1,NA,1,1,4,3,3,3,3,1,1,0,0,0,0,0,0,0,1,0
10477,33,1,7,25,NA,3,3,4,2,3,NA,2,2,4,3,4,2,4,2,1,0,0,0,0,0,0,0,0,0
10452,55,1,15,57,1,5,3,5,1,1,4,3,2,4,4,3,3,3,3,0,0,0,0,0,0,1,0,0,1
10510,42,1,9,33,1,3,3,3,1,4,3,3,3,5,4,4,1,3,2,0,0,0,0,0,0,0,0,0,1
10512,23,1,2,5,1,4,2,4,1,1,4,4,2,3,4,4,2,3,2,1,0,0,0,0,0,0,0,0,0
10486,50,1,10,37,NA,1,5,5,1,2,NA,2,5,3,4,4,1,4,2,1,1,1,0,0,0,0,0,0,0
10398,12,1,2,5,1,3,2,5,1,4,4,4,1,4,5,4,1,4,1,0,0,0,0,0,0,0,0,0,1
10472,59,1,10,37,NA,5,3,5,1,1,NA,5,1,5,5,5,1,5,1,1,0,0,0,0,0,0,0,1,0
10516,31,1,4,13,2,3,2,2,1,2,2,3,2,3,3,2,1,3,3,0,0,0,0,0,0,0,0,0,1
10492,32,1,11,41,1,2,1,3,1,4,4,4,1,4,3,4,1,4,2,0,0,0,0,0,0,0,0,0,1
10466,55,1,9,33,NA,5,4,5,1,1,NA,3,1,3,2,3,1,3,3,1,0,1,1,0,0,0,0,1,0
10523,26,1,2,5,1,5,2,5,1,2,3,3,2,4,4,4,2,4,1,0,1,0,0,0,0,0,0,0,0
10513,41,1,4,13,2,5,3,3,3,2,3,3,1,3,3,3,4,3,3,0,1,0,0,0,0,0,0,0,1
10494,56,1,8,29,1,5,3,5,1,3,5,5,1,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,1
10490,57,1,15,57,1,2,3,3,1,3,3,3,2,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0
10528,44,1,2,5,1,5,2,3,1,1,3,4,3,4,3,2,1,3,3,1,1,0,0,0,0,0,0,0,0
10485,37,1,3,9,1,4,2,5,1,3,4,4,1,5,5,4,2,5,1,1,1,0,1,0,0,0,0,0,0
10473,30,1,5,17,2,3,2,4,2,4,4,5,2,4,3,4,2,4,2,0,1,0,0,0,0,0,0,0,0
10497,35,1,5,17,1,3,3,1,1,4,3,3,4,3,5,4,1,3,2,0,1,0,0,0,0,0,0,0,1
10517,57,1,3,9,NA,5,4,2,5,1,NA,3,4,3,1,2,5,2,5,1,0,0,1,0,0,0,0,0,0
10513,41,1,3,9,2,4,1,3,2,3,3,4,2,3,3,3,3,3,3,0,1,0,0,0,0,0,1,0,1
10494,56,1,7,25,1,2,1,4,1,4,4,3,2,5,4,5,1,5,2,0,0,0,0,0,0,0,0,0,1
10484,16,1,7,25,1,5,1,3,1,4,4,5,4,3,3,4,1,4,2,0,0,0,0,0,0,0,0,0,1
10460,23,1,6,21,1,3,2,4,1,3,3,4,2,3,3,3,3,3,2,0,1,0,0,0,0,0,0,0,1
10503,27,1,6,21,3,5,4,4,1,2,2,2,2,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0
10453,30,1,10,37,1,4,2,2,1,2,2,4,3,3,4,3,1,4,3,1,1,1,0,0,0,0,0,0,0
10463,25,1,8,29,1,2,1,5,1,3,4,5,1,5,5,4,1,4,1,0,1,0,0,0,0,0,0,0,1
10473,30,1,4,13,2,4,2,2,3,2,3,4,2,4,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0
10488,22,1,9,33,3,4,4,3,2,3,3,3,3,3,3,3,2,4,2,0,1,0,0,0,0,0,0,0,1
10452,55,1,14,53,1,3,2,5,1,2,3,5,2,5,4,4,1,3,2,0,1,1,1,0,0,1,0,0,1
10492,32,1,10,37,1,1,2,3,1,5,4,4,2,5,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10472,59,1,9,33,NA,2,1,5,1,1,NA,5,1,5,5,5,1,5,1,1,0,1,0,0,0,0,0,0,0
10486,50,1,9,33,1,4,1,1,4,2,2,3,5,2,1,2,5,2,5,0,0,1,0,0,1,0,0,0,0
10510,42,1,8,29,1,1,1,3,1,3,3,2,3,4,2,4,1,3,2,0,1,0,0,0,0,0,0,0,0
10479,36,1,9,33,2,4,5,3,1,3,3,3,2,3,3,3,1,2,1,0,0,0,0,0,0,1,0,0,0
10466,55,1,8,29,2,3,3,4,1,4,2,3,2,3,1,3,1,3,2,0,1,1,0,1,0,0,0,0,1
10490,57,1,14,53,NA,3,3,3,2,3,NA,3,2,3,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0
10517,57,1,2,5,3,4,4,4,1,3,4,4,2,3,3,4,2,4,3,0,1,0,1,0,0,0,0,0,1
10525,15,1,4,13,1,2,2,3,1,5,4,5,3,5,4,4,1,4,1,0,1,0,0,0,0,1,0,0,0
10493,47,1,15,57,2,4,3,3,3,2,4,5,3,4,3,1,1,2,4,0,0,0,0,0,1,0,0,0,0
10524,29,1,7,25,2,4,5,4,1,3,4,4,2,4,4,4,1,4,1,0,0,0,1,0,0,0,0,0,1
10473,30,1,3,9,2,4,3,3,2,2,3,4,2,3,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0
10488,22,1,8,29,4,4,4,4,3,2,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,1
10474,13,1,8,29,2,NA,2,2,4,3,3,3,3,3,3,3,4,2,4,0,0,0,0,0,0,0,0,0,0
10525,15,1,3,9,1,3,2,3,1,2,4,3,3,4,3,4,1,4,2,0,1,0,0,1,0,0,0,0,0
10497,35,1,3,9,2,4,4,2,2,2,4,2,4,2,2,3,2,3,2,0,1,0,0,1,0,0,0,0,1
10506,20,1,6,21,3,3,5,3,1,3,3,4,3,3,5,4,2,4,1,0,1,0,0,0,0,0,0,0,1
10493,47,1,14,53,5,2,5,5,3,2,1,5,1,5,5,1,1,1,3,0,0,0,0,0,1,0,0,0,1
10469,10,1,3,9,1,2,2,3,1,5,4,5,1,4,5,4,1,4,1,0,0,0,0,0,0,0,0,0,0
10503,27,1,5,17,NA,5,5,4,1,1,NA,1,3,5,3,3,1,2,2,1,0,0,0,0,0,0,0,0,0
10524,29,1,6,21,2,3,4,4,1,4,4,4,1,4,4,4,1,4,1,0,0,0,0,0,0,1,0,0,0
10456,8,1,6,21,1,1,3,4,1,5,5,4,1,5,5,4,1,4,1,0,0,0,0,0,0,0,0,0,1
10513,41,1,2,5,3,4,3,3,1,4,4,3,2,4,4,3,2,3,2,0,1,0,0,0,0,0,0,0,1
10490,57,1,13,49,1,3,2,3,1,2,3,3,2,3,4,3,1,3,2,0,0,0,0,0,0,0,0,0,1
10479,36,1,8,29,2,3,5,4,1,3,4,3,2,3,4,3,2,3,1,0,0,0,0,0,0,0,0,0,1
10483,25,1,6,21,3,3,3,3,1,3,3,3,3,3,4,3,2,3,2,1,0,1,0,0,0,0,0,0,0
10494,56,1,6,21,NA,5,2,3,1,1,NA,3,3,5,3,3,1,3,2,1,1,0,0,0,0,0,0,0,0
10476,10,1,7,25,1,3,3,3,1,4,4,4,3,4,4,4,2,4,2,0,1,0,1,0,0,1,0,0,1
10477,33,1,5,17,1,3,2,3,1,3,4,3,2,4,4,4,2,4,1,0,1,1,0,0,0,1,0,0,1
10472,59,1,8,29,NA,5,1,4,1,1,NA,5,1,5,5,5,1,5,1,0,0,1,0,0,0,0,0,0,0
10447,26,1,13,49,1,5,1,2,1,1,5,5,5,5,4,3,1,3,3,0,1,0,0,0,0,0,0,0,1
10453,30,1,9,33,2,2,2,4,1,4,4,4,2,4,5,5,1,4,2,0,0,0,0,0,0,0,0,0,0
10452,55,1,13,49,1,5,2,5,1,3,3,5,1,5,4,3,1,3,1,0,0,0,0,0,0,0,0,0,1
10486,50,1,8,29,1,2,1,3,1,5,4,4,1,2,4,3,1,5,1,0,0,0,0,0,0,0,0,0,0
10466,55,1,7,25,1,3,3,2,2,2,2,3,2,2,3,2,2,2,2,0,1,1,1,0,0,0,0,0,1
10481,17,1,6,21,NA,4,3,2,2,1,NA,2,4,4,2,2,2,2,3,1,1,1,1,0,0,0,0,0,0
10516,31,1,2,5,1,4,4,4,2,2,3,3,1,4,4,3,1,3,2,0,0,0,0,0,0,0,0,1,0
10473,30,1,2,5,2,3,4,3,2,3,4,4,2,4,2,3,2,4,3,0,1,0,0,0,0,0,0,0,0
10463,25,1,6,21,1,1,1,5,1,5,5,5,1,5,5,4,1,4,1,0,1,0,0,0,0,0,0,0,1
10461,8,1,4,13,2,2,2,3,1,3,3,4,1,5,5,4,1,3,2,0,1,0,0,0,0,0,0,0,1
10460,23,1,4,13,1,3,2,4,1,4,4,3,2,4,3,4,1,4,1,0,0,0,0,0,0,0,0,0,1
10477,33,1,4,13,NA,4,3,2,3,2,NA,3,4,3,2,2,2,2,3,1,0,0,0,0,0,0,0,0,1
10506,20,1,5,17,2,4,5,3,1,2,3,3,3,2,4,3,3,4,2,0,1,0,0,0,0,0,0,0,1
10466,55,1,6,21,2,5,3,3,1,1,3,3,2,3,3,3,2,3,1,0,1,0,1,0,0,0,0,0,1
10449,47,1,15,57,1,2,3,5,2,4,4,4,2,3,4,3,2,4,2,0,0,0,0,0,0,0,0,0,1
10494,56,1,5,17,1,5,1,5,1,1,3,5,1,5,4,4,1,3,1,0,0,0,0,0,0,0,0,0,1
10510,42,1,6,21,3,2,2,3,1,3,3,4,2,4,2,3,1,4,1,0,1,0,0,0,0,0,0,0,1
10511,17,1,5,17,2,2,3,4,2,2,4,3,1,5,3,4,2,2,1,0,0,0,1,1,0,0,0,0,0
10452,55,1,12,45,1,4,1,5,1,2,3,5,1,3,4,4,1,4,2,0,0,1,0,0,1,1,0,0,0
10465,26,1,12,45,2,3,2,5,1,3,4,4,1,4,4,4,1,4,1,0,1,0,1,0,0,0,0,0,0
10490,57,1,12,45,2,2,3,3,2,3,4,3,3,3,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0
10469,10,1,2,5,1,5,3,4,1,1,4,5,2,5,4,4,1,3,1,0,1,1,1,1,0,1,0,1,0
10492,32,1,8,29,1,3,1,3,1,4,4,4,2,4,4,4,1,4,2,0,0,0,0,0,0,0,0,0,1
10503,27,1,4,13,1,4,2,3,1,3,2,4,2,4,3,3,2,3,1,0,1,0,0,0,0,0,0,0,0
10486,50,1,7,25,1,3,1,3,3,4,3,3,4,3,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0
10488,22,1,7,25,2,4,2,3,2,1,3,4,3,2,3,2,2,2,4,0,1,0,1,0,0,0,0,0,1
10472,59,1,7,25,1,3,1,3,1,4,1,5,1,5,5,4,1,3,1,0,1,0,0,0,0,0,0,0,1
10479,36,1,7,25,2,2,3,4,1,3,3,5,3,3,4,2,1,3,2,0,1,0,0,0,0,0,0,0,1
10456,8,1,5,17,1,4,2,4,1,2,3,4,1,4,4,4,1,3,2,0,0,0,0,0,0,0,0,0,1
10525,15,1,2,5,3,2,2,3,2,5,3,4,3,4,4,4,2,4,3,0,1,1,1,0,0,0,0,0,1
10524,29,1,5,17,2,3,4,3,1,4,3,4,3,4,4,4,1,4,1,0,1,0,1,0,0,0,0,0,1
10497,35,1,2,5,1,2,3,2,1,4,4,3,3,5,3,4,1,3,2,0,0,0,0,1,1,1,0,0,1
10493,47,1,13,49,1,1,1,2,1,5,5,5,2,4,4,4,1,3,1,0,1,0,0,0,1,0,0,0,0
10459,43,1,14,53,1,3,3,4,3,1,5,5,2,3,3,3,2,3,3,1,0,0,0,0,0,1,0,1,0
10448,52,1,15,57,1,3,3,3,1,3,4,5,3,4,3,4,2,4,2,1,1,1,1,0,0,0,1,1,0
10493,47,1,12,45,1,5,4,5,1,3,4,5,1,5,3,4,1,2,1,0,0,0,0,0,1,0,0,0,1
10460,23,1,3,9,1,3,1,2,2,2,3,4,4,3,3,3,2,2,3,1,1,0,1,0,0,1,0,0,1
10463,25,1,5,17,NA,5,3,3,2,1,NA,5,3,5,5,1,3,2,4,1,0,0,0,0,1,0,0,0,0
10510,42,1,5,17,1,3,3,3,1,3,3,4,3,4,3,3,1,3,1,0,1,0,0,0,0,0,0,0,0
10511,17,1,4,13,2,2,3,3,2,4,4,3,2,3,4,3,2,3,2,0,0,0,0,0,0,0,0,0,1
10465,26,1,11,41,2,1,1,5,1,4,4,4,1,4,4,4,1,4,1,0,0,0,0,1,0,0,0,0,0
10492,32,1,7,25,2,2,2,3,1,4,4,4,2,3,4,3,1,4,3,0,0,0,0,0,0,0,0,0,1
10494,56,1,4,13,NA,4,3,2,2,1,NA,3,3,3,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0
10448,52,1,14,53,1,4,2,3,1,2,4,4,2,4,3,3,2,3,2,0,0,0,0,0,0,1,0,0,0
10483,25,1,4,13,2,2,4,4,2,2,3,3,2,4,4,3,2,3,2,1,0,0,1,0,0,0,0,0,1
10488,22,1,6,21,3,3,3,2,3,1,2,4,4,3,4,2,3,2,2,0,1,0,1,0,0,0,0,0,1
10479,36,1,6,21,1,4,5,3,1,2,3,3,2,4,3,3,1,3,1,0,0,0,0,0,0,0,0,0,1
10456,8,1,4,13,1,3,2,4,1,4,3,3,3,4,4,4,1,4,2,0,0,0,0,0,0,0,0,0,1
10445,40,1,15,57,1,5,1,3,1,1,5,5,2,5,4,4,2,4,2,0,0,0,0,0,1,0,0,0,0
10466,55,1,5,17,1,3,2,1,1,3,4,3,5,3,1,2,1,1,4,0,1,0,0,0,0,0,0,0,1
10486,50,1,6,21,NA,5,1,3,1,3,2,3,4,2,4,4,1,4,2,0,1,0,0,0,0,1,0,1,0
10477,33,1,3,9,1,4,3,3,1,2,3,2,2,4,4,4,1,3,2,0,0,0,0,0,0,0,0,0,1
10452,55,1,11,41,1,5,2,5,1,1,2,3,1,5,4,4,1,3,3,0,0,0,0,0,0,0,0,0,1
10449,47,1,14,53,2,1,3,5,1,4,4,4,1,5,4,4,1,4,2,0,0,0,0,0,0,0,0,0,1
10490,57,1,11,41,2,2,3,3,1,3,3,3,2,3,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0
10453,30,1,7,25,NA,4,2,3,1,3,NA,3,2,4,4,3,2,4,2,0,0,0,0,0,0,0,0,0,0
10524,29,1,4,13,3,5,2,2,4,3,3,4,4,4,2,2,2,2,4,0,0,0,0,0,1,0,0,0,0
10472,59,1,6,21,NA,5,1,3,1,1,NA,4,1,5,5,3,1,4,2,1,0,0,0,0,0,0,0,0,0
10475,20,1,11,41,1,2,5,5,2,4,4,3,2,5,3,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10445,40,1,14,53,3,2,3,3,2,3,4,4,2,4,3,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10477,33,1,2,5,1,3,2,4,1,3,3,3,1,4,3,4,2,3,1,1,0,0,0,0,0,0,0,0,0
10463,25,1,4,13,1,1,1,5,1,5,4,5,1,5,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10503,27,1,2,5,NA,5,5,5,1,1,NA,1,1,1,3,3,1,3,1,1,0,0,0,0,0,0,0,1,0
10490,57,1,10,37,NA,4,3,3,1,2,NA,3,1,3,2,3,1,3,1,1,1,1,1,0,0,0,0,1,0
10494,56,1,3,9,1,3,3,2,4,3,3,3,3,3,3,2,1,2,3,0,1,0,0,0,0,0,1,0,0
10488,22,1,5,17,1,5,5,5,3,1,3,1,5,3,3,3,4,2,1,1,0,1,0,0,0,0,0,0,0
10510,42,1,4,13,2,2,2,4,1,3,3,4,2,4,4,4,1,4,1,0,1,0,0,0,0,0,0,0,0
10454,29,1,13,49,NA,2,2,3,1,1,NA,3,3,3,3,3,1,3,1,1,1,1,1,0,0,0,0,0,0
10448,52,1,13,49,1,1,3,3,1,4,4,4,1,4,4,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10480,24,1,11,41,2,2,2,4,2,5,4,4,1,4,4,4,1,4,3,0,0,0,0,0,0,0,0,0,0
10450,32,1,14,53,1,4,3,3,2,3,4,2,2,4,5,5,1,4,2,0,0,0,0,0,0,0,0,0,0
10466,55,1,4,13,1,3,4,3,3,3,4,3,3,4,1,3,1,3,1,1,0,0,0,0,0,0,0,1,0
10447,26,1,10,37,NA,5,2,4,1,2,NA,5,3,5,5,4,1,3,2,0,1,1,0,0,0,0,0,0,0
10474,13,1,5,17,1,3,4,2,4,3,3,4,3,3,3,2,4,2,4,1,1,0,0,0,0,0,1,0,0
10460,23,1,2,5,1,4,2,5,1,3,5,4,2,4,3,3,2,3,2,1,0,1,1,1,0,0,0,0,0
10493,47,1,11,41,3,1,5,3,1,5,3,5,1,5,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
10511,17,1,3,9,1,2,3,3,2,5,4,3,2,4,3,3,1,3,2,1,0,0,0,0,0,0,0,0,0
10524,29,1,3,9,2,3,2,4,2,3,3,4,3,4,4,4,2,4,2,1,0,0,0,0,1,0,0,0,0
10472,59,1,5,17,1,5,3,3,1,3,1,4,2,4,4,3,1,4,1,1,1,1,0,0,0,0,0,1,0
10486,50,1,5,17,1,4,3,3,2,3,3,2,3,3,3,4,1,3,2,1,1,1,1,0,0,1,1,0,0
10494,56,1,2,5,1,4,2,3,1,3,4,4,1,3,5,4,1,3,1,0,0,0,0,0,0,0,0,0,0
10490,57,1,9,33,NA,5,3,3,1,1,NA,3,2,3,2,3,1,1,2,1,1,0,1,0,0,0,0,1,0
10496,11,1,4,13,1,5,3,5,1,3,3,3,1,5,4,4,1,4,3,1,0,0,0,0,0,0,0,0,0
10450,32,1,13,49,NA,4,5,5,1,1,NA,3,1,5,5,5,1,5,2,1,0,1,0,0,0,0,0,1,0
10453,30,1,5,17,NA,4,3,4,2,2,NA,2,2,4,4,4,1,3,2,1,1,1,0,0,0,0,0,0,0
10492,32,1,5,17,1,1,4,3,2,5,4,4,3,2,4,4,1,4,2,0,0,0,0,0,0,0,0,0,0
10452,55,1,9,33,NA,5,1,3,1,1,NA,3,1,5,5,4,1,4,NA,1,0,1,0,0,0,0,0,0,0
10448,52,1,12,45,NA,5,4,3,1,1,NA,4,3,4,4,3,3,3,2,1,0,0,1,0,0,0,0,1,0
10483,25,1,2,5,1,3,2,2,1,3,3,4,4,4,5,3,2,4,2,0,0,1,0,0,0,1,0,0,0
10493,47,1,10,37,1,1,1,5,1,5,5,5,1,5,4,5,1,5,2,0,0,0,0,0,1,0,0,0,0
10475,20,1,10,37,1,2,2,4,1,4,4,4,4,5,5,5,1,5,1,1,1,0,0,0,0,0,0,0,0
10486,50,1,4,13,1,4,5,4,1,3,3,4,2,4,4,3,2,3,2,1,0,0,0,0,0,0,1,0,0
10511,17,1,2,5,1,3,1,2,3,3,4,3,3,3,3,4,4,2,3,0,0,0,0,0,0,0,0,0,0
10438,57,1,15,57,1,4,1,5,1,4,5,5,2,5,4,4,3,5,1,1,1,1,0,0,0,0,0,1,0
10472,59,1,4,13,1,1,1,5,1,5,3,5,1,5,5,5,1,5,1,0,0,1,0,0,0,0,0,0,0
10456,8,1,2,5,2,3,4,5,2,3,3,3,1,5,5,3,1,3,2,1,0,0,0,0,0,0,0,0,0
10466,55,1,3,9,NA,4,2,2,2,1,NA,4,3,5,3,2,1,2,2,1,1,0,1,0,0,0,0,0,0
10445,40,1,12,45,1,1,4,4,1,4,5,5,1,5,5,5,1,5,1,0,0,0,0,0,0,0,0,0,0
10465,26,1,8,29,NA,5,2,5,1,1,NA,4,1,4,4,4,1,4,2,1,0,0,0,1,0,0,0,0,0
10474,13,1,3,9,2,3,2,4,1,2,3,4,2,4,4,5,2,4,1,0,1,0,0,0,0,0,1,0,0
10447,26,1,8,29,1,5,1,4,1,2,5,5,2,5,5,5,1,5,1,0,0,0,0,0,0,0,0,0,1
10510,42,1,2,5,1,3,2,3,2,4,3,4,3,4,4,4,2,4,3,0,0,0,0,0,0,0,0,0,1
10397,55,1,15,57,2,3,2,3,2,3,4,4,2,4,3,3,2,3,3,0,1,0,1,0,0,0,0,0,0
10459,43,1,10,37,NA,2,3,1,3,1,NA,3,5,5,1,1,3,1,5,0,0,0,0,0,1,1,0,0,0
10472,59,1,3,9,1,3,1,5,1,3,1,5,1,5,5,5,1,5,1,1,0,1,1,1,0,0,0,0,0
10448,52,1,11,41,1,5,2,3,1,1,4,4,3,4,3,3,2,3,2,0,1,0,0,0,0,0,0,0,0
10438,57,1,14,53,NA,4,1,4,2,2,NA,5,1,4,4,4,3,3,2,0,1,1,0,0,0,0,0,0,0
10492,32,1,4,13,2,2,2,2,1,3,4,4,3,4,3,3,1,3,3,0,1,0,0,0,0,0,0,0,1
10455,15,1,7,25,1,2,1,2,1,5,5,5,3,4,5,4,1,5,1,0,1,0,0,0,0,0,0,0,0
10453,30,1,4,13,NA,5,2,4,1,2,NA,3,1,4,4,4,3,4,3,0,1,1,0,0,0,0,0,1,0
10486,50,1,3,9,2,1,1,2,1,3,4,3,1,3,3,5,2,4,2,0,0,0,0,0,0,0,1,0,0
10488,22,1,3,9,3,4,3,3,3,2,3,5,2,3,4,2,4,3,3,0,1,0,0,0,0,0,0,0,1
10479,36,1,3,9,2,3,2,3,2,4,4,3,2,4,4,4,1,4,2,0,0,0,0,0,0,0,0,0,1
10452,55,1,8,29,1,5,2,5,1,2,1,5,1,5,5,4,1,5,2,0,0,0,0,0,0,0,0,0,1
10490,57,1,8,29,2,2,3,3,1,4,3,3,1,3,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0
10449,47,1,11,41,1,2,1,5,1,4,4,5,1,4,4,5,1,4,2,0,0,0,0,0,0,0,0,0,1
10466,55,1,2,5,1,4,2,3,2,4,3,5,1,4,2,2,1,3,4,0,1,1,1,0,0,1,0,0,0
10432,59,1,15,57,1,3,3,5,1,4,4,5,1,5,5,5,1,4,1,0,0,0,0,0,0,0,0,0,0
10493,47,1,9,33,NA,5,5,5,1,1,NA,1,3,5,4,2,1,2,3,1,0,0,1,1,1,0,0,0,0
10487,3,1,2,5,1,4,5,2,2,2,2,3,3,4,2,3,2,5,2,1,0,1,1,0,0,0,0,1,0
10472,59,1,2,5,NA,2,1,3,1,1,NA,5,3,5,5,3,1,4,2,1,1,1,0,0,0,0,0,0,0
10445,40,1,11,41,1,5,3,3,2,3,5,5,2,5,4,3,3,3,3,1,1,1,0,0,0,0,0,1,1
10437,47,1,14,57,2,3,2,4,1,3,4,3,2,4,4,4,3,3,2,0,1,0,0,0,0,0,0,0,1
10496,11,1,2,5,1,3,2,4,2,3,2,5,3,4,3,4,1,3,4,0,1,0,0,0,0,0,0,0,1
10397,55,1,14,53,NA,5,2,4,1,1,NA,5,2,5,3,2,1,2,4,1,1,1,1,0,0,0,0,0,0
10490,57,1,7,25,1,2,3,3,1,3,4,4,1,4,2,3,1,4,1,0,0,0,0,0,0,0,0,0,0
10480,24,1,8,29,NA,5,1,2,1,3,NA,3,4,2,3,3,4,2,3,0,1,0,0,0,0,0,0,0,0
10452,55,1,7,25,1,3,1,5,1,3,2,5,1,5,5,5,1,4,2,0,1,1,0,0,0,1,0,0,0
10438,57,1,13,49,NA,5,3,5,1,3,NA,4,1,5,4,4,2,4,1,1,1,1,0,0,0,0,0,0,0
10448,52,1,10,37,1,1,3,5,1,5,4,4,1,5,4,5,1,5,1,0,0,0,0,0,0,0,1,0,0
10455,15,1,6,21,1,3,3,5,1,4,5,5,1,5,4,5,1,5,2,0,0,0,0,0,0,0,0,0,1
10449,47,1,10,37,1,4,2,2,1,4,5,5,3,5,4,5,1,5,1,1,0,0,1,0,0,0,0,1,0
10475,20,1,8,29,2,1,4,5,1,5,5,3,1,5,4,5,1,5,1,1,0,0,1,0,0,1,0,0,0
10486,50,1,2,5,2,4,4,5,1,3,3,3,2,4,2,3,1,3,3,1,0,0,1,0,0,0,0,0,0
10474,13,1,2,5,1,3,2,3,2,3,3,4,3,4,4,3,1,3,1,0,0,0,0,0,0,0,0,0,1
10447,26,1,7,25,1,2,1,4,1,5,5,5,2,5,5,5,1,5,1,0,1,0,0,1,0,0,0,0,1
10457,16,1,7,25,2,2,2,4,2,5,4,4,2,5,4,4,2,4,2,0,0,0,0,0,0,0,0,0,1
10453,30,1,3,9,2,3,2,3,1,3,4,4,3,4,4,4,2,4,2,1,1,1,0,0,0,0,0,0,0
10479,36,1,2,5,1,4,5,3,1,2,3,3,3,4,4,4,1,4,2,1,1,1,1,1,0,0,0,0,0
